"Step","mobilenet_Task Scheduler_True_Saturday_15_March_2025_11h_33m_23s - Train/loss","mobilenet_Task Scheduler_True_Saturday_15_March_2025_11h_33m_23s - Train/loss__MIN","mobilenet_Task Scheduler_True_Saturday_15_March_2025_11h_33m_23s - Train/loss__MAX","mobilenet_Task Scheduler_False_Saturday_15_March_2025_11h_33m_20s - Train/loss","mobilenet_Task Scheduler_False_Saturday_15_March_2025_11h_33m_20s - Train/loss__MIN","mobilenet_Task Scheduler_False_Saturday_15_March_2025_11h_33m_20s - Train/loss__MAX"
"2029","","","","2.614978790283203","2.614978790283203","2.614978790283203"
"2036","2.6907126903533936","2.6907126903533936","2.6907126903533936","","",""
"2040","","","","2.5087790489196777","2.5087790489196777","2.5087790489196777"
"2047","","","","2.3105692863464355","2.3105692863464355","2.3105692863464355"
"2054","","","","2.6681442260742188","2.6681442260742188","2.6681442260742188"
"2056","2.759373426437378","2.759373426437378","2.759373426437378","","",""
"2060","2.448274850845337","2.448274850845337","2.448274850845337","","",""
"2064","2.510660171508789","2.510660171508789","2.510660171508789","","",""
"2067","","","","2.737276077270508","2.737276077270508","2.737276077270508"
"2071","2.4429233074188232","2.4429233074188232","2.4429233074188232","","",""
"2074","2.359905242919922","2.359905242919922","2.359905242919922","","",""
"2078","2.699463367462158","2.699463367462158","2.699463367462158","","",""
"2079","","","","2.6809723377227783","2.6809723377227783","2.6809723377227783"
"2080","","","","2.5467090606689453","2.5467090606689453","2.5467090606689453"
"2086","","","","2.667496919631958","2.667496919631958","2.667496919631958"
"2090","","","","2.487217903137207","2.487217903137207","2.487217903137207"
"2092","2.3218069076538086","2.3218069076538086","2.3218069076538086","","",""
"2107","2.519395589828491","2.519395589828491","2.519395589828491","","",""
"2111","2.438333034515381","2.438333034515381","2.438333034515381","","",""
"2122","","","","2.218079090118408","2.218079090118408","2.218079090118408"
"2128","","","","2.3212649822235107","2.3212649822235107","2.3212649822235107"
"2135","","","","2.5021800994873047","2.5021800994873047","2.5021800994873047"
"2141","2.7746288776397705","2.7746288776397705","2.7746288776397705","","",""
"2145","2.570634126663208","2.570634126663208","2.570634126663208","","",""
"2161","","","","2.6247050762176514","2.6247050762176514","2.6247050762176514"
"2172","2.6253883838653564","2.6253883838653564","2.6253883838653564","","",""
"2178","2.683255672454834","2.683255672454834","2.683255672454834","","",""
"2180","","","","2.423591136932373","2.423591136932373","2.423591136932373"
"2186","2.6906862258911133","2.6906862258911133","2.6906862258911133","","",""
"2194","","","","2.50390887260437","2.50390887260437","2.50390887260437"
"2197","","","","2.642918348312378","2.642918348312378","2.642918348312378"
"2207","","","","2.517648935317993","2.517648935317993","2.517648935317993"
"2213","2.485560655593872","2.485560655593872","2.485560655593872","","",""
"2215","","","","2.556870937347412","2.556870937347412","2.556870937347412"
"2217","","","","2.443056344985962","2.443056344985962","2.443056344985962"
"2227","2.2660460472106934","2.2660460472106934","2.2660460472106934","","",""
"2231","2.541402816772461","2.541402816772461","2.541402816772461","","",""
"2235","2.2013630867004395","2.2013630867004395","2.2013630867004395","","",""
"2242","2.1889560222625732","2.1889560222625732","2.1889560222625732","","",""
"2243","","","","2.570643663406372","2.570643663406372","2.570643663406372"
"2246","2.56430721282959","2.56430721282959","2.56430721282959","","",""
"2252","","","","2.5949063301086426","2.5949063301086426","2.5949063301086426"
"2261","2.34273099899292","2.34273099899292","2.34273099899292","","",""
"2262","2.3162360191345215","2.3162360191345215","2.3162360191345215","2.4150478839874268","2.4150478839874268","2.4150478839874268"
"2264","2.576991558074951","2.576991558074951","2.576991558074951","","",""
"2265","","","","2.428621530532837","2.428621530532837","2.428621530532837"
"2269","2.4068784713745117","2.4068784713745117","2.4068784713745117","2.3927316665649414","2.3927316665649414","2.3927316665649414"
"2270","2.3502118587493896","2.3502118587493896","2.3502118587493896","","",""
"2271","","","","2.4281489849090576","2.4281489849090576","2.4281489849090576"
"2273","2.5571320056915283","2.5571320056915283","2.5571320056915283","","",""
"2286","","","","2.7201223373413086","2.7201223373413086","2.7201223373413086"
"2288","2.4616148471832275","2.4616148471832275","2.4616148471832275","","",""
"2294","2.445060968399048","2.445060968399048","2.445060968399048","","",""
"2298","2.499999523162842","2.499999523162842","2.499999523162842","","",""
"2301","","","","2.320448875427246","2.320448875427246","2.320448875427246"
"2315","","","","2.3770596981048584","2.3770596981048584","2.3770596981048584"
"2317","2.385655641555786","2.385655641555786","2.385655641555786","2.340484857559204","2.340484857559204","2.340484857559204"
"2320","","","","2.288073778152466","2.288073778152466","2.288073778152466"
"2322","","","","2.24819278717041","2.24819278717041","2.24819278717041"
"2324","","","","2.360668182373047","2.360668182373047","2.360668182373047"
"2326","","","","2.390502452850342","2.390502452850342","2.390502452850342"
"2327","","","","2.3559510707855225","2.3559510707855225","2.3559510707855225"
"2328","2.2773990631103516","2.2773990631103516","2.2773990631103516","2.5940592288970947","2.5940592288970947","2.5940592288970947"
"2330","2.3608205318450928","2.3608205318450928","2.3608205318450928","","",""
"2351","","","","2.4764564037323","2.4764564037323","2.4764564037323"
"2352","2.37241530418396","2.37241530418396","2.37241530418396","","",""
"2353","2.2985141277313232","2.2985141277313232","2.2985141277313232","","",""
"2355","","","","2.4249188899993896","2.4249188899993896","2.4249188899993896"
"2358","2.308379650115967","2.308379650115967","2.308379650115967","","",""
"2362","2.142019033432007","2.142019033432007","2.142019033432007","","",""
"2371","2.335167169570923","2.335167169570923","2.335167169570923","","",""
"2377","2.259981155395508","2.259981155395508","2.259981155395508","","",""
"2384","","","","2.3105907440185547","2.3105907440185547","2.3105907440185547"
"2387","","","","2.2347803115844727","2.2347803115844727","2.2347803115844727"
"2388","2.4181575775146484","2.4181575775146484","2.4181575775146484","","",""
"2390","2.3247058391571045","2.3247058391571045","2.3247058391571045","","",""
"2399","","","","2.143476963043213","2.143476963043213","2.143476963043213"
"2401","","","","2.3482933044433594","2.3482933044433594","2.3482933044433594"
"2403","","","","2.3575494289398193","2.3575494289398193","2.3575494289398193"
"2408","2.330819606781006","2.330819606781006","2.330819606781006","","",""
"2409","2.415390968322754","2.415390968322754","2.415390968322754","","",""
"2424","2.4633285999298096","2.4633285999298096","2.4633285999298096","","",""
"2438","","","","2.561793804168701","2.561793804168701","2.561793804168701"
"2440","2.436103343963623","2.436103343963623","2.436103343963623","","",""
"2445","2.601901054382324","2.601901054382324","2.601901054382324","","",""
"2450","","","","2.3988218307495117","2.3988218307495117","2.3988218307495117"
"2455","","","","2.298818826675415","2.298818826675415","2.298818826675415"
"2463","","","","2.561537265777588","2.561537265777588","2.561537265777588"
"2465","2.438023805618286","2.438023805618286","2.438023805618286","","",""
"2466","2.3411619663238525","2.3411619663238525","2.3411619663238525","","",""
"2470","","","","2.3930373191833496","2.3930373191833496","2.3930373191833496"
"2488","2.37389874458313","2.37389874458313","2.37389874458313","","",""
"2501","2.267589807510376","2.267589807510376","2.267589807510376","","",""
"2504","2.616544723510742","2.616544723510742","2.616544723510742","","",""
"2513","","","","2.3972387313842773","2.3972387313842773","2.3972387313842773"
"2514","","","","2.480834722518921","2.480834722518921","2.480834722518921"
"2515","","","","2.3504750728607178","2.3504750728607178","2.3504750728607178"
"2516","","","","2.2253470420837402","2.2253470420837402","2.2253470420837402"
"2520","","","","2.282771348953247","2.282771348953247","2.282771348953247"
"2527","2.072392225265503","2.072392225265503","2.072392225265503","","",""
"2532","2.469028949737549","2.469028949737549","2.469028949737549","","",""
"2537","","","","2.3609437942504883","2.3609437942504883","2.3609437942504883"
"2540","","","","2.2639474868774414","2.2639474868774414","2.2639474868774414"
"2542","","","","2.656708240509033","2.656708240509033","2.656708240509033"
"2553","2.2235379219055176","2.2235379219055176","2.2235379219055176","","",""
"2564","","","","2.214388847351074","2.214388847351074","2.214388847351074"
"2578","","","","2.1919827461242676","2.1919827461242676","2.1919827461242676"
"2582","2.431487560272217","2.431487560272217","2.431487560272217","","",""
"2583","","","","2.3449935913085938","2.3449935913085938","2.3449935913085938"
"2588","2.6037983894348145","2.6037983894348145","2.6037983894348145","","",""
"2595","","","","2.3782238960266113","2.3782238960266113","2.3782238960266113"
"2596","2.440340757369995","2.440340757369995","2.440340757369995","","",""
"2600","","","","2.3563849925994873","2.3563849925994873","2.3563849925994873"
"2602","2.297950029373169","2.297950029373169","2.297950029373169","","",""
"2604","","","","2.14198637008667","2.14198637008667","2.14198637008667"
"2615","2.3958070278167725","2.3958070278167725","2.3958070278167725","","",""
"2618","","","","2.254131555557251","2.254131555557251","2.254131555557251"
"2623","2.2778000831604004","2.2778000831604004","2.2778000831604004","","",""
"2624","","","","2.3333404064178467","2.3333404064178467","2.3333404064178467"
"2627","2.403834342956543","2.403834342956543","2.403834342956543","","",""
"2633","2.085549831390381","2.085549831390381","2.085549831390381","","",""
"2640","2.626607656478882","2.626607656478882","2.626607656478882","","",""
"2643","2.155625104904175","2.155625104904175","2.155625104904175","","",""
"2651","","","","2.328096866607666","2.328096866607666","2.328096866607666"
"2654","2.3534746170043945","2.3534746170043945","2.3534746170043945","","",""
"2658","","","","2.5091559886932373","2.5091559886932373","2.5091559886932373"
"2660","","","","2.4479095935821533","2.4479095935821533","2.4479095935821533"
"2663","2.282080888748169","2.282080888748169","2.282080888748169","","",""
"2669","","","","2.5614609718322754","2.5614609718322754","2.5614609718322754"
"2671","2.4545247554779053","2.4545247554779053","2.4545247554779053","","",""
"2677","","","","2.3293910026550293","2.3293910026550293","2.3293910026550293"
"2684","2.2015585899353027","2.2015585899353027","2.2015585899353027","","",""
"2694","2.3956801891326904","2.3956801891326904","2.3956801891326904","2.270890951156616","2.270890951156616","2.270890951156616"
"2700","2.259079694747925","2.259079694747925","2.259079694747925","","",""
"2706","2.2856996059417725","2.2856996059417725","2.2856996059417725","","",""
"2709","","","","2.1688425540924072","2.1688425540924072","2.1688425540924072"
"2719","","","","2.128448486328125","2.128448486328125","2.128448486328125"
"2721","2.1203927993774414","2.1203927993774414","2.1203927993774414","","",""
"2723","","","","2.5245141983032227","2.5245141983032227","2.5245141983032227"
"2731","2.4572088718414307","2.4572088718414307","2.4572088718414307","","",""
"2732","","","","2.588364362716675","2.588364362716675","2.588364362716675"
"2759","","","","2.2074220180511475","2.2074220180511475","2.2074220180511475"
"2760","2.1554336547851562","2.1554336547851562","2.1554336547851562","","",""
"2788","2.1752593517303467","2.1752593517303467","2.1752593517303467","","",""
"2799","2.4890384674072266","2.4890384674072266","2.4890384674072266","","",""
"2801","","","","2.177091360092163","2.177091360092163","2.177091360092163"
"2806","","","","2.333136558532715","2.333136558532715","2.333136558532715"
"2812","","","","2.414234161376953","2.414234161376953","2.414234161376953"
"2822","2.082303524017334","2.082303524017334","2.082303524017334","","",""
"2823","2.364464282989502","2.364464282989502","2.364464282989502","2.366230010986328","2.366230010986328","2.366230010986328"
"2832","","","","2.0715298652648926","2.0715298652648926","2.0715298652648926"
"2840","","","","2.1568069458007812","2.1568069458007812","2.1568069458007812"
"2849","","","","1.9476739168167114","1.9476739168167114","1.9476739168167114"
"2853","2.1287057399749756","2.1287057399749756","2.1287057399749756","","",""
"2856","","","","2.1876912117004395","2.1876912117004395","2.1876912117004395"
"2858","","","","2.1132020950317383","2.1132020950317383","2.1132020950317383"
"2870","2.185110330581665","2.185110330581665","2.185110330581665","","",""
"2873","2.187122106552124","2.187122106552124","2.187122106552124","1.9743564128875732","1.9743564128875732","1.9743564128875732"
"2884","","","","2.020683526992798","2.020683526992798","2.020683526992798"
"2893","","","","2.227562189102173","2.227562189102173","2.227562189102173"
"2896","2.1690433025360107","2.1690433025360107","2.1690433025360107","","",""
"2900","","","","2.304840326309204","2.304840326309204","2.304840326309204"
"2910","","","","2.2643914222717285","2.2643914222717285","2.2643914222717285"
"2912","","","","2.2976326942443848","2.2976326942443848","2.2976326942443848"
"2920","2.0998177528381348","2.0998177528381348","2.0998177528381348","","",""
"2923","","","","1.9649255275726318","1.9649255275726318","1.9649255275726318"
"2926","","","","2.2939441204071045","2.2939441204071045","2.2939441204071045"
"2940","","","","2.2912886142730713","2.2912886142730713","2.2912886142730713"
"2941","","","","2.227658987045288","2.227658987045288","2.227658987045288"
"2944","2.1267025470733643","2.1267025470733643","2.1267025470733643","","",""
"2947","2.296895980834961","2.296895980834961","2.296895980834961","","",""
"2951","2.565580368041992","2.565580368041992","2.565580368041992","","",""
"2953","2.231930732727051","2.231930732727051","2.231930732727051","","",""
"2960","2.2723817825317383","2.2723817825317383","2.2723817825317383","","",""
"2973","2.166076421737671","2.166076421737671","2.166076421737671","","",""
"2976","2.183791399002075","2.183791399002075","2.183791399002075","","",""
"2980","","","","2.326310157775879","2.326310157775879","2.326310157775879"
"2985","2.3483619689941406","2.3483619689941406","2.3483619689941406","","",""
"2986","","","","2.3167965412139893","2.3167965412139893","2.3167965412139893"
"2988","","","","2.1502387523651123","2.1502387523651123","2.1502387523651123"
"2993","2.1824166774749756","2.1824166774749756","2.1824166774749756","","",""
"2998","","","","1.7485082149505615","1.7485082149505615","1.7485082149505615"
"3000","","","","1.8102785348892212","1.8102785348892212","1.8102785348892212"
"3006","1.9952597618103027","1.9952597618103027","1.9952597618103027","","",""
