"Step","mobilenet_Task LR_0.2_Friday_14_March_2025_20h_11m_20s - Train/loss","mobilenet_Task LR_0.2_Friday_14_March_2025_20h_11m_20s - Train/loss__MIN","mobilenet_Task LR_0.2_Friday_14_March_2025_20h_11m_20s - Train/loss__MAX","mobilenet_Task LR_0.01_Friday_14_March_2025_19h_08m_28s - Train/loss","mobilenet_Task LR_0.01_Friday_14_March_2025_19h_08m_28s - Train/loss__MIN","mobilenet_Task LR_0.01_Friday_14_March_2025_19h_08m_28s - Train/loss__MAX","mobilenet_Task LR_0.05_Friday_14_March_2025_18h_50m_38s - Train/loss","mobilenet_Task LR_0.05_Friday_14_March_2025_18h_50m_38s - Train/loss__MIN","mobilenet_Task LR_0.05_Friday_14_March_2025_18h_50m_38s - Train/loss__MAX"
"161","4.16707706451416","4.16707706451416","4.16707706451416","4.305202960968018","4.305202960968018","4.305202960968018","4.075268745422363","4.075268745422363","4.075268745422363"
"162","3.9686520099639893","3.9686520099639893","3.9686520099639893","4.226447105407715","4.226447105407715","4.226447105407715","4.1781816482543945","4.1781816482543945","4.1781816482543945"
"163","3.89237380027771","3.89237380027771","3.89237380027771","4.061197757720947","4.061197757720947","4.061197757720947","4.06265115737915","4.06265115737915","4.06265115737915"
"164","4.102778911590576","4.102778911590576","4.102778911590576","4.221377849578857","4.221377849578857","4.221377849578857","4.002211093902588","4.002211093902588","4.002211093902588"
"165","4.069434642791748","4.069434642791748","4.069434642791748","4.210784912109375","4.210784912109375","4.210784912109375","4.103808403015137","4.103808403015137","4.103808403015137"
"166","4.212433338165283","4.212433338165283","4.212433338165283","4.265954971313477","4.265954971313477","4.265954971313477","4.12627649307251","4.12627649307251","4.12627649307251"
"167","3.904283285140991","3.904283285140991","3.904283285140991","4.126856327056885","4.126856327056885","4.126856327056885","3.9126193523406982","3.9126193523406982","3.9126193523406982"
"168","4.110100746154785","4.110100746154785","4.110100746154785","4.234752655029297","4.234752655029297","4.234752655029297","4.089502334594727","4.089502334594727","4.089502334594727"
"169","4.086755752563477","4.086755752563477","4.086755752563477","4.183416843414307","4.183416843414307","4.183416843414307","4.105348587036133","4.105348587036133","4.105348587036133"
"170","4.059237957000732","4.059237957000732","4.059237957000732","4.269654273986816","4.269654273986816","4.269654273986816","4.034766674041748","4.034766674041748","4.034766674041748"
"171","3.8510305881500244","3.8510305881500244","3.8510305881500244","4.171490669250488","4.171490669250488","4.171490669250488","4.02567720413208","4.02567720413208","4.02567720413208"
"172","3.96749210357666","3.96749210357666","3.96749210357666","4.062030792236328","4.062030792236328","4.062030792236328","4.08445405960083","4.08445405960083","4.08445405960083"
"173","4.034409046173096","4.034409046173096","4.034409046173096","4.2963128089904785","4.2963128089904785","4.2963128089904785","4.11408805847168","4.11408805847168","4.11408805847168"
"174","3.9535021781921387","3.9535021781921387","3.9535021781921387","4.40347146987915","4.40347146987915","4.40347146987915","4.041623115539551","4.041623115539551","4.041623115539551"
"175","4.094096660614014","4.094096660614014","4.094096660614014","4.199145317077637","4.199145317077637","4.199145317077637","4.039712429046631","4.039712429046631","4.039712429046631"
"176","4.117284774780273","4.117284774780273","4.117284774780273","4.2124457359313965","4.2124457359313965","4.2124457359313965","4.211925506591797","4.211925506591797","4.211925506591797"
"177","3.9446771144866943","3.9446771144866943","3.9446771144866943","4.039407253265381","4.039407253265381","4.039407253265381","4.001176834106445","4.001176834106445","4.001176834106445"
"178","3.91493558883667","3.91493558883667","3.91493558883667","4.162929058074951","4.162929058074951","4.162929058074951","3.9950833320617676","3.9950833320617676","3.9950833320617676"
"179","3.949009895324707","3.949009895324707","3.949009895324707","4.097265720367432","4.097265720367432","4.097265720367432","4.114746570587158","4.114746570587158","4.114746570587158"
"180","3.958042621612549","3.958042621612549","3.958042621612549","4.180710315704346","4.180710315704346","4.180710315704346","3.8689377307891846","3.8689377307891846","3.8689377307891846"
"181","4.022107124328613","4.022107124328613","4.022107124328613","4.24975061416626","4.24975061416626","4.24975061416626","4.2272820472717285","4.2272820472717285","4.2272820472717285"
"182","4.166545867919922","4.166545867919922","4.166545867919922","4.147798538208008","4.147798538208008","4.147798538208008","3.9380626678466797","3.9380626678466797","3.9380626678466797"
"183","4.090432167053223","4.090432167053223","4.090432167053223","4.159724712371826","4.159724712371826","4.159724712371826","4.115867614746094","4.115867614746094","4.115867614746094"
"184","4.036718845367432","4.036718845367432","4.036718845367432","4.1186842918396","4.1186842918396","4.1186842918396","4.0759968757629395","4.0759968757629395","4.0759968757629395"
"185","4.143918037414551","4.143918037414551","4.143918037414551","4.179117202758789","4.179117202758789","4.179117202758789","3.950838327407837","3.950838327407837","3.950838327407837"
"186","3.8500490188598633","3.8500490188598633","3.8500490188598633","4.183610916137695","4.183610916137695","4.183610916137695","4.073044300079346","4.073044300079346","4.073044300079346"
"187","4.09733772277832","4.09733772277832","4.09733772277832","4.079914569854736","4.079914569854736","4.079914569854736","3.995426893234253","3.995426893234253","3.995426893234253"
"188","4.128620624542236","4.128620624542236","4.128620624542236","4.152827739715576","4.152827739715576","4.152827739715576","4.053893566131592","4.053893566131592","4.053893566131592"
"189","3.912027359008789","3.912027359008789","3.912027359008789","4.112390518188477","4.112390518188477","4.112390518188477","3.9798531532287598","3.9798531532287598","3.9798531532287598"
"190","3.9911277294158936","3.9911277294158936","3.9911277294158936","4.181275367736816","4.181275367736816","4.181275367736816","4.091246604919434","4.091246604919434","4.091246604919434"
"191","4.043651580810547","4.043651580810547","4.043651580810547","4.096930980682373","4.096930980682373","4.096930980682373","4.031294822692871","4.031294822692871","4.031294822692871"
"192","3.9630677700042725","3.9630677700042725","3.9630677700042725","4.12816047668457","4.12816047668457","4.12816047668457","4.042274475097656","4.042274475097656","4.042274475097656"
"193","3.831249237060547","3.831249237060547","3.831249237060547","4.110416412353516","4.110416412353516","4.110416412353516","3.9393515586853027","3.9393515586853027","3.9393515586853027"
"194","3.9157137870788574","3.9157137870788574","3.9157137870788574","4.054155349731445","4.054155349731445","4.054155349731445","4.103217124938965","4.103217124938965","4.103217124938965"
"195","3.9775660037994385","3.9775660037994385","3.9775660037994385","4.177243709564209","4.177243709564209","4.177243709564209","4.11338472366333","4.11338472366333","4.11338472366333"
"196","3.987302303314209","3.987302303314209","3.987302303314209","4.063197612762451","4.063197612762451","4.063197612762451","3.831681489944458","3.831681489944458","3.831681489944458"
"197","4.00591516494751","4.00591516494751","4.00591516494751","4.137633323669434","4.137633323669434","4.137633323669434","3.9573135375976562","3.9573135375976562","3.9573135375976562"
"198","3.88401460647583","3.88401460647583","3.88401460647583","4.100123405456543","4.100123405456543","4.100123405456543","3.9866466522216797","3.9866466522216797","3.9866466522216797"
"199","4.065543174743652","4.065543174743652","4.065543174743652","4.038501739501953","4.038501739501953","4.038501739501953","3.975541591644287","3.975541591644287","3.975541591644287"
"200","3.931436538696289","3.931436538696289","3.931436538696289","4.161219596862793","4.161219596862793","4.161219596862793","4.063559532165527","4.063559532165527","4.063559532165527"
"201","3.871762275695801","3.871762275695801","3.871762275695801","4.122965335845947","4.122965335845947","4.122965335845947","4.201850414276123","4.201850414276123","4.201850414276123"
"202","3.9965219497680664","3.9965219497680664","3.9965219497680664","3.926154613494873","3.926154613494873","3.926154613494873","4.180828094482422","4.180828094482422","4.180828094482422"
"203","4.0439887046813965","4.0439887046813965","4.0439887046813965","4.005541801452637","4.005541801452637","4.005541801452637","4.234528064727783","4.234528064727783","4.234528064727783"
"204","3.9246480464935303","3.9246480464935303","3.9246480464935303","4.104767799377441","4.104767799377441","4.104767799377441","4.080068111419678","4.080068111419678","4.080068111419678"
"205","3.8731913566589355","3.8731913566589355","3.8731913566589355","4.0522284507751465","4.0522284507751465","4.0522284507751465","4.098545074462891","4.098545074462891","4.098545074462891"
"206","3.907353162765503","3.907353162765503","3.907353162765503","4.072057723999023","4.072057723999023","4.072057723999023","3.9938597679138184","3.9938597679138184","3.9938597679138184"
"207","3.9726381301879883","3.9726381301879883","3.9726381301879883","3.945749044418335","3.945749044418335","3.945749044418335","3.969600200653076","3.969600200653076","3.969600200653076"
"208","4.070310592651367","4.070310592651367","4.070310592651367","4.251555442810059","4.251555442810059","4.251555442810059","3.980219602584839","3.980219602584839","3.980219602584839"
"209","3.882490634918213","3.882490634918213","3.882490634918213","4.199372291564941","4.199372291564941","4.199372291564941","4.074136257171631","4.074136257171631","4.074136257171631"
"210","3.8653059005737305","3.8653059005737305","3.8653059005737305","4.025146484375","4.025146484375","4.025146484375","4.062793254852295","4.062793254852295","4.062793254852295"
"211","3.7824490070343018","3.7824490070343018","3.7824490070343018","4.112172603607178","4.112172603607178","4.112172603607178","4.0452117919921875","4.0452117919921875","4.0452117919921875"
"212","3.9189414978027344","3.9189414978027344","3.9189414978027344","4.045894145965576","4.045894145965576","4.045894145965576","3.9008679389953613","3.9008679389953613","3.9008679389953613"
"213","3.9298059940338135","3.9298059940338135","3.9298059940338135","4.119928359985352","4.119928359985352","4.119928359985352","4.063189506530762","4.063189506530762","4.063189506530762"
"214","4.039255619049072","4.039255619049072","4.039255619049072","4.0826544761657715","4.0826544761657715","4.0826544761657715","4.142998218536377","4.142998218536377","4.142998218536377"
"215","3.7213008403778076","3.7213008403778076","3.7213008403778076","4.027328014373779","4.027328014373779","4.027328014373779","3.9206979274749756","3.9206979274749756","3.9206979274749756"
"216","3.9851834774017334","3.9851834774017334","3.9851834774017334","4.031590461730957","4.031590461730957","4.031590461730957","4.03912353515625","4.03912353515625","4.03912353515625"
"217","3.9319498538970947","3.9319498538970947","3.9319498538970947","4.04656982421875","4.04656982421875","4.04656982421875","3.9852709770202637","3.9852709770202637","3.9852709770202637"
"218","3.9609405994415283","3.9609405994415283","3.9609405994415283","4.092963218688965","4.092963218688965","4.092963218688965","3.9265341758728027","3.9265341758728027","3.9265341758728027"
"219","3.874474048614502","3.874474048614502","3.874474048614502","3.952519416809082","3.952519416809082","3.952519416809082","3.8670036792755127","3.8670036792755127","3.8670036792755127"
"220","3.868166446685791","3.868166446685791","3.868166446685791","4.083096504211426","4.083096504211426","4.083096504211426","4.018237590789795","4.018237590789795","4.018237590789795"
"221","3.987459897994995","3.987459897994995","3.987459897994995","4.127113342285156","4.127113342285156","4.127113342285156","3.8381829261779785","3.8381829261779785","3.8381829261779785"
"222","4.002680778503418","4.002680778503418","4.002680778503418","4.052984237670898","4.052984237670898","4.052984237670898","3.8936843872070312","3.8936843872070312","3.8936843872070312"
"223","3.9147276878356934","3.9147276878356934","3.9147276878356934","4.049953937530518","4.049953937530518","4.049953937530518","3.9901516437530518","3.9901516437530518","3.9901516437530518"
"224","3.990140199661255","3.990140199661255","3.990140199661255","3.9623239040374756","3.9623239040374756","3.9623239040374756","4.037511825561523","4.037511825561523","4.037511825561523"
"225","4.016656398773193","4.016656398773193","4.016656398773193","4.105269908905029","4.105269908905029","4.105269908905029","4.154990196228027","4.154990196228027","4.154990196228027"
"226","3.790566921234131","3.790566921234131","3.790566921234131","4.141108989715576","4.141108989715576","4.141108989715576","3.994497299194336","3.994497299194336","3.994497299194336"
"227","3.872034788131714","3.872034788131714","3.872034788131714","4.067066669464111","4.067066669464111","4.067066669464111","3.9235570430755615","3.9235570430755615","3.9235570430755615"
"228","3.902316093444824","3.902316093444824","3.902316093444824","4.192895889282227","4.192895889282227","4.192895889282227","4.0519304275512695","4.0519304275512695","4.0519304275512695"
"229","4.0006866455078125","4.0006866455078125","4.0006866455078125","4.132216930389404","4.132216930389404","4.132216930389404","3.8068501949310303","3.8068501949310303","3.8068501949310303"
"230","3.8908209800720215","3.8908209800720215","3.8908209800720215","4.013324737548828","4.013324737548828","4.013324737548828","3.8831541538238525","3.8831541538238525","3.8831541538238525"
"231","3.7166130542755127","3.7166130542755127","3.7166130542755127","3.9678080081939697","3.9678080081939697","3.9678080081939697","4.007028579711914","4.007028579711914","4.007028579711914"
"232","4.020305156707764","4.020305156707764","4.020305156707764","3.917109727859497","3.917109727859497","3.917109727859497","4.073781490325928","4.073781490325928","4.073781490325928"
"233","3.798740863800049","3.798740863800049","3.798740863800049","4.000919342041016","4.000919342041016","4.000919342041016","4.01317024230957","4.01317024230957","4.01317024230957"
"234","4.13049840927124","4.13049840927124","4.13049840927124","3.9708971977233887","3.9708971977233887","3.9708971977233887","4.102747440338135","4.102747440338135","4.102747440338135"
"235","3.7890067100524902","3.7890067100524902","3.7890067100524902","4.122737407684326","4.122737407684326","4.122737407684326","3.987273693084717","3.987273693084717","3.987273693084717"
"236","3.8957033157348633","3.8957033157348633","3.8957033157348633","3.8793585300445557","3.8793585300445557","3.8793585300445557","3.979241132736206","3.979241132736206","3.979241132736206"
"237","3.9584882259368896","3.9584882259368896","3.9584882259368896","3.978045701980591","3.978045701980591","3.978045701980591","4.020249366760254","4.020249366760254","4.020249366760254"
"238","3.9295854568481445","3.9295854568481445","3.9295854568481445","4.0879011154174805","4.0879011154174805","4.0879011154174805","3.9521307945251465","3.9521307945251465","3.9521307945251465"
