"Step","mobilenet_Task Weight Decay_0.0001_Sunday_16_March_2025_02h_47m_48s - Train/loss","mobilenet_Task Weight Decay_0.0001_Sunday_16_March_2025_02h_47m_48s - Train/loss__MIN","mobilenet_Task Weight Decay_0.0001_Sunday_16_March_2025_02h_47m_48s - Train/loss__MAX","mobilenet_Task Weight Decay_0.0005_Sunday_16_March_2025_02h_46m_11s - Train/loss","mobilenet_Task Weight Decay_0.0005_Sunday_16_March_2025_02h_46m_11s - Train/loss__MIN","mobilenet_Task Weight Decay_0.0005_Sunday_16_March_2025_02h_46m_11s - Train/loss__MAX"
"87137","","","","0.015412388369441032","0.015412388369441032","0.015412388369441032"
"87138","","","","0.013959905132651329","0.013959905132651329","0.013959905132651329"
"87146","0.004971884656697512","0.004971884656697512","0.004971884656697512","","",""
"87149","","","","0.006944631226360798","0.006944631226360798","0.006944631226360798"
"87151","","","","0.039071548730134964","0.039071548730134964","0.039071548730134964"
"87154","0.002577346283942461","0.002577346283942461","0.002577346283942461","","",""
"87160","0.004791811108589172","0.004791811108589172","0.004791811108589172","","",""
"87172","","","","0.01709395833313465","0.01709395833313465","0.01709395833313465"
"87173","","","","0.010577427223324776","0.010577427223324776","0.010577427223324776"
"87176","","","","0.013089883141219616","0.013089883141219616","0.013089883141219616"
"87185","","","","0.006515299901366234","0.006515299901366234","0.006515299901366234"
"87194","0.0028242729604244232","0.0028242729604244232","0.0028242729604244232","","",""
"87200","","","","0.012683426029980183","0.012683426029980183","0.012683426029980183"
"87204","0.00434046471491456","0.00434046471491456","0.00434046471491456","","",""
"87214","","","","0.012365157715976238","0.012365157715976238","0.012365157715976238"
"87217","0.002582262735813856","0.002582262735813856","0.002582262735813856","","",""
"87223","","","","0.006981540005654097","0.006981540005654097","0.006981540005654097"
"87225","0.0024092195089906454","0.0024092195089906454","0.0024092195089906454","0.011032557114958763","0.011032557114958763","0.011032557114958763"
"87228","","","","0.01488685142248869","0.01488685142248869","0.01488685142248869"
"87230","","","","0.012177173979580402","0.012177173979580402","0.012177173979580402"
"87233","","","","0.010961184278130531","0.010961184278130531","0.010961184278130531"
"87242","","","","0.016568735241889954","0.016568735241889954","0.016568735241889954"
"87244","","","","0.01431210059672594","0.01431210059672594","0.01431210059672594"
"87245","0.0028420090675354004","0.0028420090675354004","0.0028420090675354004","","",""
"87248","0.003412113292142749","0.003412113292142749","0.003412113292142749","","",""
"87252","0.003810536814853549","0.003810536814853549","0.003810536814853549","","",""
"87257","0.003080215072259307","0.003080215072259307","0.003080215072259307","","",""
"87261","0.0029906597919762135","0.0029906597919762135","0.0029906597919762135","","",""
"87265","","","","0.0084233358502388","0.0084233358502388","0.0084233358502388"
"87267","","","","0.013164764270186424","0.013164764270186424","0.013164764270186424"
"87275","","","","0.01073941309005022","0.01073941309005022","0.01073941309005022"
"87280","0.0030161309987306595","0.0030161309987306595","0.0030161309987306595","0.014938916079699993","0.014938916079699993","0.014938916079699993"
"87284","","","","0.010448203422129154","0.010448203422129154","0.010448203422129154"
"87286","0.0036265510134398937","0.0036265510134398937","0.0036265510134398937","","",""
"87287","0.0030917814001441","0.0030917814001441","0.0030917814001441","0.010328810662031174","0.010328810662031174","0.010328810662031174"
"87288","","","","0.01070027519017458","0.01070027519017458","0.01070027519017458"
"87297","0.0025161602534353733","0.0025161602534353733","0.0025161602534353733","","",""
"87298","0.002178710652515292","0.002178710652515292","0.002178710652515292","0.013406028971076012","0.013406028971076012","0.013406028971076012"
"87303","0.006861861329525709","0.006861861329525709","0.006861861329525709","","",""
"87304","0.003612252650782466","0.003612252650782466","0.003612252650782466","","",""
"87306","","","","0.008706402033567429","0.008706402033567429","0.008706402033567429"
"87311","","","","0.009457741864025593","0.009457741864025593","0.009457741864025593"
"87313","","","","0.010268260724842548","0.010268260724842548","0.010268260724842548"
"87318","","","","0.03902224823832512","0.03902224823832512","0.03902224823832512"
"87326","0.005483820103108883","0.005483820103108883","0.005483820103108883","0.015294250100851059","0.015294250100851059","0.015294250100851059"
"87334","0.0022737334948033094","0.0022737334948033094","0.0022737334948033094","","",""
"87337","0.002512646373361349","0.002512646373361349","0.002512646373361349","0.010704304091632366","0.010704304091632366","0.010704304091632366"
"87339","","","","0.017111625522375107","0.017111625522375107","0.017111625522375107"
"87340","","","","0.020307080820202827","0.020307080820202827","0.020307080820202827"
"87341","0.0025907407980412245","0.0025907407980412245","0.0025907407980412245","","",""
"87352","0.0022640381939709187","0.0022640381939709187","0.0022640381939709187","0.014250993728637695","0.014250993728637695","0.014250993728637695"
"87361","","","","0.009652395732700825","0.009652395732700825","0.009652395732700825"
"87362","0.002600747160613537","0.002600747160613537","0.002600747160613537","","",""
"87368","","","","0.010316349565982819","0.010316349565982819","0.010316349565982819"
"87374","","","","0.008379542268812656","0.008379542268812656","0.008379542268812656"
"87377","0.0032383075449615717","0.0032383075449615717","0.0032383075449615717","","",""
"87382","","","","0.01308340486139059","0.01308340486139059","0.01308340486139059"
"87400","","","","0.011846502311527729","0.011846502311527729","0.011846502311527729"
"87411","0.002782431896775961","0.002782431896775961","0.002782431896775961","","",""
"87426","","","","0.00957849994301796","0.00957849994301796","0.00957849994301796"
"87427","","","","0.01381029561161995","0.01381029561161995","0.01381029561161995"
"87430","0.0031618380453437567","0.0031618380453437567","0.0031618380453437567","","",""
"87435","","","","0.0130091467872262","0.0130091467872262","0.0130091467872262"
"87439","","","","0.018204452469944954","0.018204452469944954","0.018204452469944954"
"87440","","","","0.0103707704693079","0.0103707704693079","0.0103707704693079"
"87441","0.0032575554214417934","0.0032575554214417934","0.0032575554214417934","","",""
"87446","0.0031523872166872025","0.0031523872166872025","0.0031523872166872025","","",""
"87458","0.0019681700505316257","0.0019681700505316257","0.0019681700505316257","","",""
"87466","0.0028690393082797527","0.0028690393082797527","0.0028690393082797527","","",""
"87472","","","","0.009328937157988548","0.009328937157988548","0.009328937157988548"
"87490","0.0025475607253611088","0.0025475607253611088","0.0025475607253611088","","",""
"87491","","","","0.009525587782263756","0.009525587782263756","0.009525587782263756"
"87492","","","","0.016025645658373833","0.016025645658373833","0.016025645658373833"
"87497","","","","0.007294831331819296","0.007294831331819296","0.007294831331819296"
"87504","0.0030255173332989216","0.0030255173332989216","0.0030255173332989216","","",""
"87512","","","","0.011962145566940308","0.011962145566940308","0.011962145566940308"
"87514","0.00370616652071476","0.00370616652071476","0.00370616652071476","","",""
"87528","0.00833845604211092","0.00833845604211092","0.00833845604211092","","",""
"87535","0.0027837478555738926","0.0027837478555738926","0.0027837478555738926","","",""
"87549","0.003720284905284643","0.003720284905284643","0.003720284905284643","0.014111013151705265","0.014111013151705265","0.014111013151705265"
"87550","0.002126099541783333","0.002126099541783333","0.002126099541783333","","",""
"87552","0.0027519557625055313","0.0027519557625055313","0.0027519557625055313","0.02136671170592308","0.02136671170592308","0.02136671170592308"
"87554","","","","0.017973823472857475","0.017973823472857475","0.017973823472857475"
"87555","0.003230985254049301","0.003230985254049301","0.003230985254049301","","",""
"87560","0.006654818542301655","0.006654818542301655","0.006654818542301655","","",""
"87562","","","","0.010524841025471687","0.010524841025471687","0.010524841025471687"
"87567","","","","0.022589268162846565","0.022589268162846565","0.022589268162846565"
"87569","","","","0.012647283263504505","0.012647283263504505","0.012647283263504505"
"87573","0.003640514798462391","0.003640514798462391","0.003640514798462391","","",""
"87579","","","","0.014668853022158146","0.014668853022158146","0.014668853022158146"
"87580","0.0027903674636036158","0.0027903674636036158","0.0027903674636036158","","",""
"87585","0.0025221938267350197","0.0025221938267350197","0.0025221938267350197","","",""
"87590","0.006660599261522293","0.006660599261522293","0.006660599261522293","","",""
"87591","","","","0.00880832877010107","0.00880832877010107","0.00880832877010107"
"87600","0.002379455603659153","0.002379455603659153","0.002379455603659153","","",""
"87601","","","","0.012835375033318996","0.012835375033318996","0.012835375033318996"
"87613","","","","0.006657361052930355","0.006657361052930355","0.006657361052930355"
"87617","0.0025217749644070864","0.0025217749644070864","0.0025217749644070864","","",""
"87621","0.012158217839896679","0.012158217839896679","0.012158217839896679","","",""
"87623","","","","0.011609629727900028","0.011609629727900028","0.011609629727900028"
"87626","0.0032887703273445368","0.0032887703273445368","0.0032887703273445368","0.008914786390960217","0.008914786390960217","0.008914786390960217"
"87627","0.0019897758029401302","0.0019897758029401302","0.0019897758029401302","","",""
"87630","0.0019234298961237073","0.0019234298961237073","0.0019234298961237073","","",""
"87635","0.0023261348251253366","0.0023261348251253366","0.0023261348251253366","","",""
"87639","0.00281067774631083","0.00281067774631083","0.00281067774631083","","",""
"87641","","","","0.011810335330665112","0.011810335330665112","0.011810335330665112"
"87654","","","","0.009716609492897987","0.009716609492897987","0.009716609492897987"
"87657","0.002447700360789895","0.002447700360789895","0.002447700360789895","","",""
"87658","","","","0.008971060626208782","0.008971060626208782","0.008971060626208782"
"87677","0.0023008454591035843","0.0023008454591035843","0.0023008454591035843","","",""
"87690","0.002383883111178875","0.002383883111178875","0.002383883111178875","","",""
"87698","","","","0.009626364335417747","0.009626364335417747","0.009626364335417747"
"87701","0.00286583648994565","0.00286583648994565","0.00286583648994565","","",""
"87706","0.0031633235048502684","0.0031633235048502684","0.0031633235048502684","","",""
"87709","","","","0.010260475799441338","0.010260475799441338","0.010260475799441338"
"87711","","","","0.010806829668581486","0.010806829668581486","0.010806829668581486"
"87714","0.0018829237669706345","0.0018829237669706345","0.0018829237669706345","","",""
"87719","","","","0.016202088445425034","0.016202088445425034","0.016202088445425034"
"87720","","","","0.006507661193609238","0.006507661193609238","0.006507661193609238"
"87725","0.0032285721972584724","0.0032285721972584724","0.0032285721972584724","","",""
"87729","","","","0.02062314935028553","0.02062314935028553","0.02062314935028553"
"87740","","","","0.007813150994479656","0.007813150994479656","0.007813150994479656"
"87741","0.004971318878233433","0.004971318878233433","0.004971318878233433","","",""
"87743","0.002366431290283799","0.002366431290283799","0.002366431290283799","","",""
"87747","","","","0.014730524271726608","0.014730524271726608","0.014730524271726608"
"87752","0.002068784786388278","0.002068784786388278","0.002068784786388278","","",""
"87754","0.0031027498189359903","0.0031027498189359903","0.0031027498189359903","","",""
"87767","","","","0.009817703627049923","0.009817703627049923","0.009817703627049923"
"87773","0.007786841131746769","0.007786841131746769","0.007786841131746769","0.008867761120200157","0.008867761120200157","0.008867761120200157"
"87778","0.00320851500146091","0.00320851500146091","0.00320851500146091","","",""
"87782","","","","0.016522442921996117","0.016522442921996117","0.016522442921996117"
